 	Label	Strain	Time	Well	Site	Area	X	Y	W	H
59	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	70	17157.186	2469.671	20480	20440
60	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	86	17306.267	2485.186	20480	20440
61	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	71	17154.5	2548.275	20480	20440
62	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	83	17155.994	2573.139	20480	20440
63	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	249	17150.641	2609.572	20480	20440
64	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	169	17206.612	2633.843	20480	20440
65	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	161	17167.339	2650.115	20480	20440
66	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	88	17279.102	2677.727	20480	20440
67	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	232	17102.746	2739.858	20480	20440
68	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	174	17183.874	2772.845	20480	20440
69	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	102	17112.333	2782.569	20480	20440
70	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	105	17346.348	2852.005	20480	20440
71	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	81	16964.019	2886.019	20480	20440
72	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	86	17354.733	2888.93	20480	20440
73	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	81	16975.525	2904.068	20480	20440
74	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	98	17387	2977.235	20480	20440
75	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	88	17399.159	3017.591	20480	20440
76	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	60	532.15	3281.333	20480	20440
77	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	52	560.808	3290.538	20480	20440
78	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	75	456.22	3483.447	20480	20440
79	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	127	275.201	3537.382	20480	20440
80	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	76	417.355	3557.566	20480	20440
81	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	78	5.103	3567.308	20480	20440
82	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	72	323.653	3577.097	20480	20440
83	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	82	23.354	3609.195	20480	20440
84	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	80	58.487	3634.713	20480	20440
85	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	65	419.808	3642.238	20480	20440
86	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	10	1.3	3641	20480	20440
87	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	57	425.833	3660.272	20480	20440
88	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	61	426.877	3718.582	20480	20440
89	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	58	11091.138	5522.845	20480	20440
90	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	77	13174.357	5603.318	20480	20440
91	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	81	13050.66	5619.636	20480	20440
92	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	241	12579.376	5666.276	20480	20440
93	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	76	11288.316	5683.974	20480	20440
94	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	99	12955.591	5703.328	20480	20440
95	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	102	12505.833	5769.804	20480	20440
96	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	187	12904.505	5863.104	20480	20440
97	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	77	13022.565	5951.851	20480	20440
98	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	189	12322.468	5990.056	20480	20440
99	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	86	12398.535	6088.407	20480	20440
100	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	65	12444.854	6298.792	20480	20440
101	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	84	12580.571	6303.94	20480	20440
102	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	69	12421.558	6453.399	20480	20440
103	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	74	12578.568	6492.216	20480	20440
104	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	338	836.991	8560.707	20480	20440
105	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	215	728.481	8630.998	20480	20440
106	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	74	12147.014	8849.297	20480	20440
107	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	72	11990.056	8875.069	20480	20440
108	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	75	11992.833	8896.193	20480	20440
109	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	51	12206.676	8898.029	20480	20440
110	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	62	12234.129	8909.129	20480	20440
111	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	210	685.124	8922.662	20480	20440
112	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	56	12185.643	8930.911	20480	20440
113	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	97	11342.273	8975.18	20480	20440
114	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	163	11482.144	9077.169	20480	20440
115	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	176	11945.023	9223.188	20480	20440
116	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	80	11469.538	9278.688	20480	20440
117	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	72	11845.597	9310.069	20480	20440
118	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	71	11745.556	9346.148	20480	20440
119	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	64	11135.25	9355.734	20480	20440
120	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	85	11154.3	9365.747	20480	20440
121	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	74	11509.135	9400.459	20480	20440
122	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	79	11764.449	9436.766	20480	20440
123	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	62	11956.855	9445.71	20480	20440
124	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	67	11308.5	9453.022	20480	20440
125	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	71	11886.401	9480.148	20480	20440
126	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	64	11892.531	9502.469	20480	20440
127	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	67	11835.425	9541.112	20480	20440
128	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	73	11799.856	9550.404	20480	20440
129	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	51	11987.422	9573.833	20480	20440
130	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	72	11867.542	9584.458	20480	20440
131	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	78	11465.346	9618.667	20480	20440
132	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	65	11604.838	9647.808	20480	20440
133	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	59	11743.314	9829.788	20480	20440
134	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	43	11854.291	9842.709	20480	20440
135	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	80	11571.663	9860.413	20480	20440
136	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	111	17996.392	13310.374	20480	20440
137	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	120	18004.85	13399.583	20480	20440
138	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	71	17981.627	13554.077	20480	20440
139	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	102	17958.235	13555.853	20480	20440
140	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	69	17920.645	14301.225	20480	20440
141	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	103	18065.345	14488.519	20480	20440
142	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	84	18166.988	14526.179	20480	20440
143	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	197	17510.49	14944.185	20480	20440
144	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	99	17353.197	14960.53	20480	20440
145	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	103	17373.17	14965.053	20480	20440
146	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	88	17605.818	15019.091	20480	20440
147	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	106	17524.821	15040.491	20480	20440
